STATIONS_ID;MESS_DATUM;QN_4;N_TER;CD_TER;eor
       1443;1964011314;    5;   8;   2;eor
       1443;1964011321;    5;   8;   1;eor
       1443;1964011407;    5;   8;   1;eor
       1443;1964011414;    5;   7;   1;eor
       1443;1964011421;    5;   0;-999;eor
       1443;1964011507;    5;   8;   2;eor
       1443;1964011514;    5;   8;   2;eor
       1443;1964011521;    5;   8;   2;eor
       1443;1964011607;    5;   8;   2;eor
       1443;1964011614;    5;   0;-999;eor
       1443;1964011621;    5;   0;-999;eor
       1443;1964011707;    5;   1;   0;eor
       1443;1964011714;    5;   0;-999;eor
       1443;1964011721;    5;   0;-999;eor
       1443;1964011807;    5;   0;-999;eor
       1443;1964011814;    5;   0;-999;eor
       1443;1964011821;    5;   0;-999;eor
       1443;1964011907;    5;   8;   2;eor
       1443;1964011914;    5;   8;   2;eor
       1443;1964011921;    5;   8;   2;eor
       1443;1964012007;    5;   8;   2;eor
       1443;1964012014;    5;   8;   2;eor
       1443;1964012021;    5;   8;   2;eor
       1443;1964012107;    5;   8;   2;eor
       1443;1964012114;    5;   8;   2;eor
       1443;1964012121;    5;   8;   2;eor
       1443;1964012207;    5;   8;   2;eor
       1443;1964012214;    5;   8;   2;eor
       1443;1964012221;    5;   8;   2;eor
       1443;1964012307;    5;   8;   2;eor
       1443;1964012314;    5;   8;   2;eor
       1443;1964012321;    5;   8;   2;eor
       1443;1964012407;    5;   8;   2;eor
       1443;1964012414;    5;   8;   2;eor
       1443;1964012421;    5;   1;-999;eor
       1443;1964012507;    5;   7;   2;eor
       1443;1964012514;    5;   8;   2;eor
       1443;1964012521;    5;   8;   2;eor
       1443;1964012607;    5;   8;   2;eor
       1443;1964012614;    5;   8;   2;eor
       1443;1964012621;    5;   8;   2;eor
       1443;1964012707;    5;   8;   2;eor
       1443;1964012714;    5;   8;   2;eor
       1443;1964012721;    5;   8;   2;eor
       1443;1964012807;    5;   8;   2;eor
       1443;1964012814;    5;   7;   1;eor
       1443;1964012821;    5;   8;   1;eor
       1443;1964012907;    5;   8;   1;eor
       1443;1964012914;    5;   6;   1;eor
       1443;1964012921;    5;   0;-999;eor
       1443;1964013007;    5;   8;-999;eor
       1443;1964013014;    5;   8;-999;eor
       1443;1964013021;    5;   8;   2;eor
       1443;1964013107;    5;   8;   1;eor
       1443;1964013114;    5;   7;   1;eor
       1443;1964013121;    5;   8;   2;eor
       1443;1964020107;    5;   8;   1;eor
       1443;1964020114;    5;   8;   2;eor
       1443;1964020121;    5;   8;   2;eor
       1443;1964020207;    5;   7;   2;eor
       1443;1964020214;    5;   7;   1;eor
       1443;1964020221;    5;   0;-999;eor
       1443;1964020307;    5;   8;   1;eor
       1443;1964020314;    5;   2;   1;eor
       1443;1964020321;    5;   2;   1;eor
       1443;1964020407;    5;   8;   1;eor
       1443;1964020414;    5;   3;   1;eor
       1443;1964020421;    5;   0;-999;eor
       1443;1964020507;    5;   8;   1;eor
       1443;1964020514;    5;   6;   1;eor
       1443;1964020521;    5;   0;-999;eor
       1443;1964020607;    5;   2;   1;eor
       1443;1964020614;    5;   7;   1;eor
       1443;1964020621;    5;   8;   2;eor
       1443;1964020707;    5;   2;   1;eor
       1443;1964020714;    5;   2;   1;eor
       1443;1964020721;    5;   7;   1;eor
       1443;1964020807;    5;   8;   1;eor
       1443;1964020814;    5;   8;   2;eor
       1443;1964020821;    5;   8;   2;eor
       1443;1964020907;    5;   8;   2;eor
       1443;1964020914;    5;   8;   2;eor
       1443;1964020921;    5;   8;   2;eor
       1443;1964021007;    5;   8;   1;eor
       1443;1964021014;    5;   8;   2;eor
       1443;1964021021;    5;   8;   2;eor
       1443;1964021107;    5;   8;   1;eor
       1443;1964021114;    5;   8;   1;eor
       1443;1964021121;    5;   8;   2;eor
       1443;1964021207;    5;   8;   1;eor
       1443;1964021214;    5;   8;   2;eor
       1443;1964021221;    5;   8;   2;eor
       1443;1964021307;    5;   8;   1;eor
       1443;1964021314;    5;   2;   1;eor
       1443;1964021321;    5;   0;-999;eor
       1443;1964021407;    5;   5;   1;eor
       1443;1964021414;    5;   8;   1;eor
       1443;1964021421;    5;   0;-999;eor
       1443;1964021507;    5;   8;   2;eor
       1443;1964021514;    5;   8;   1;eor
       1443;1964021521;    5;   8;   1;eor
       1443;1964021607;    5;   6;   1;eor
       1443;1964021614;    5;   6;   1;eor
       1443;1964021621;    5;   0;-999;eor
       1443;1964021707;    5;   8;   1;eor
       1443;1964021714;    5;   7;   1;eor
       1443;1964021721;    5;   8;   2;eor
       1443;1964021807;    5;   8;   1;eor
       1443;1964021814;    5;   8;   1;eor
       1443;1964021821;    5;   8;   2;eor
       1443;1964021907;    5;   8;   1;eor
       1443;1964021914;    5;   7;   1;eor
       1443;1964021921;    5;   8;-999;eor
       1443;1964022007;    5;   8;   1;eor
       1443;1964022014;    5;   2;   1;eor
       1443;1964022021;    5;   2;   1;eor
       1443;1964022107;    5;   4;   1;eor
       1443;1964022114;    5;   0;-999;eor
       1443;1964022121;    5;   0;-999;eor
       1443;1964022207;    5;   1;   0;eor
       1443;1964022214;    5;   2;   0;eor
       1443;1964022221;    5;   1;   0;eor
       1443;1964022307;    5;   8;   2;eor
       1443;1964022314;    5;   6;   1;eor
       1443;1964022321;    5;   1;   1;eor
       1443;1964022407;    5;   8;   1;eor
       1443;1964022414;    5;   7;   1;eor
       1443;1964022421;    5;   7;   1;eor
       1443;1964022507;    5;   8;   1;eor
       1443;1964022514;    5;   8;   1;eor
       1443;1964022521;    5;   2;   1;eor
       1443;1964022607;    5;   2;   0;eor
       1443;1964022614;    5;   1;   0;eor
       1443;1964022621;    5;   7;   0;eor
       1443;1964022707;    5;   8;   2;eor
       1443;1964022714;    5;   8;   2;eor
       1443;1964022721;    5;   8;   2;eor
       1443;1964022807;    5;   8;   1;eor
       1443;1964022814;    5;   3;   1;eor
       1443;1964022821;    5;   7;   1;eor
       1443;1964022907;    5;   8;   2;eor
       1443;1964022914;    5;   8;   2;eor
       1443;1964022921;    5;   8;   2;eor
       1443;1964030107;    5;   8;   2;eor
       1443;1964030114;    5;   8;   2;eor
       1443;1964030121;    5;   8;   2;eor
       1443;1964030207;    5;   8;   1;eor
       1443;1964030214;    5;   8;   1;eor
       1443;1964030221;    5;   6;   1;eor
       1443;1964030307;    5;   8;   2;eor
       1443;1964030314;    5;   8;   2;eor
       1443;1964030321;    5;   8;   2;eor
       1443;1964030407;    5;   8;   1;eor
       1443;1964030414;    5;   8;   1;eor
       1443;1964030421;    5;   8;   2;eor
       1443;1964030507;    5;   8;   1;eor
       1443;1964030514;    5;   8;   1;eor
       1443;1964030521;    5;   8;   2;eor
       1443;1964030607;    5;   8;   1;eor
       1443;1964030614;    5;   7;   1;eor
       1443;1964030621;    5;   8;-999;eor
       1443;1964030707;    5;   7;   1;eor
       1443;1964030714;    5;   7;   2;eor
       1443;1964030721;    5;   7;   1;eor
       1443;1964030807;    5;   0;-999;eor
       1443;1964030814;    5;   0;-999;eor
       1443;1964030821;    5;   0;-999;eor
       1443;1964030907;    5;   0;-999;eor
       1443;1964030914;    5;   0;-999;eor
       1443;1964030921;    5;   0;-999;eor
       1443;1964031007;    5;   7;   1;eor
       1443;1964031014;    5;   3;   1;eor
       1443;1964031021;    5;   0;-999;eor
       1443;1964031107;    5;   1;   0;eor
       1443;1964031114;    5;   1;   0;eor
       1443;1964031121;    5;   8;-999;eor
       1443;1964031207;    5;   6;   0;eor
       1443;1964031214;    5;   8;   1;eor
       1443;1964031221;    5;   8;   2;eor
       1443;1964031307;    5;   8;   1;eor
       1443;1964031314;    5;   8;   0;eor
       1443;1964031321;    5;   8;-999;eor
       1443;1964031407;    5;   8;   2;eor
       1443;1964031414;    5;   8;   2;eor
       1443;1964031421;    5;   8;   2;eor
       1443;1964031507;    5;   8;   2;eor
       1443;1964031514;    5;   8;   2;eor
       1443;1964031521;    5;   8;   2;eor
       1443;1964031607;    5;   8;   1;eor
       1443;1964031614;    5;   8;   1;eor
       1443;1964031621;    5;   8;   2;eor
       1443;1964031707;    5;   8;   1;eor
       1443;1964031714;    5;   5;   1;eor
       1443;1964031721;    5;   0;-999;eor
       1443;1964031807;    5;   8;   0;eor
       1443;1964031814;    5;   8;   1;eor
       1443;1964031821;    5;   8;-999;eor
       1443;1964031907;    5;   8;   1;eor
       1443;1964031914;    5;   8;   1;eor
       1443;1964031921;    5;   8;   2;eor
       1443;1964032007;    5;   8;   1;eor
       1443;1964032014;    5;   8;   2;eor
       1443;1964032021;    5;   8;   2;eor
       1443;1964032107;    5;   6;   1;eor
       1443;1964032114;    5;   7;   2;eor
       1443;1964032121;    5;   8;   2;eor
       1443;1964032207;    5;   7;   2;eor
       1443;1964032214;    5;   4;   2;eor
       1443;1964032221;    5;   8;   2;eor
       1443;1964032307;    5;   7;   2;eor
       1443;1964032314;    5;   6;   1;eor
       1443;1964032321;    5;   7;   2;eor
       1443;1964032407;    5;   1;   0;eor
       1443;1964032414;    5;   7;   1;eor
       1443;1964032421;    5;   7;   2;eor
       1443;1964032507;    5;   7;   1;eor
       1443;1964032514;    5;   8;   2;eor
       1443;1964032521;    5;   8;   2;eor
       1443;1964032607;    5;   8;   2;eor
       1443;1964032614;    5;   8;   2;eor
       1443;1964032621;    5;   8;   2;eor
       1443;1964032707;    5;   8;   2;eor
       1443;1964032714;    5;   8;   2;eor
       1443;1964032721;    5;   8;   2;eor
       1443;1964032807;    5;   8;   2;eor
       1443;1964032814;    5;   8;   2;eor
       1443;1964032821;    5;   8;   2;eor
       1443;1964032907;    5;   8;   2;eor
       1443;1964032914;    5;   8;   1;eor
       1443;1964032921;    5;   8;   1;eor
       1443;1964033007;    5;   8;   2;eor
       1443;1964033014;    5;   8;   2;eor
       1443;1964033021;    5;   8;   2;eor
       1443;1964033107;    5;   8;   2;eor
       1443;1964033114;    5;   8;   2;eor
       1443;1964033121;    5;   8;   2;eor
       1443;1964040107;    5;   6;   1;eor
       1443;1964040114;    5;   6;   1;eor
       1443;1964040121;    5;   5;   1;eor
       1443;1964040207;    5;   8;   2;eor
       1443;1964040214;    5;   8;   2;eor
       1443;1964040221;    5;   7;   1;eor
       1443;1964040307;    5;   4;   1;eor
       1443;1964040314;    5;   2;   1;eor
       1443;1964040321;    5;   0;-999;eor
       1443;1964040407;    5;   8;   2;eor
       1443;1964040414;    5;   8;   2;eor
       1443;1964040421;    5;   8;   2;eor
       1443;1964040507;    5;   8;   2;eor
       1443;1964040514;    5;   8;   2;eor
       1443;1964040521;    5;   8;   2;eor
       1443;1964040607;    5;   8;   2;eor
       1443;1964040614;    5;   8;   2;eor
       1443;1964040621;    5;   8;   2;eor
       1443;1964040707;    5;   8;   2;eor
       1443;1964040714;    5;   8;   2;eor
       1443;1964040721;    5;   8;   2;eor
       1443;1964040807;    5;   3;   1;eor
       1443;1964040814;    5;   6;   1;eor
       1443;1964040821;    5;   6;-999;eor
       1443;1964040907;    5;   6;   1;eor
       1443;1964040914;    5;   6;   1;eor
       1443;1964040921;    5;   0;-999;eor
       1443;1964041007;    5;   7;   1;eor
       1443;1964041014;    5;   5;   1;eor
       1443;1964041021;    5;   0;-999;eor
       1443;1964041107;    5;   1;   0;eor
       1443;1964041114;    5;   2;   1;eor
       1443;1964041121;    5;   0;-999;eor
       1443;1964041207;    5;   0;-999;eor
       1443;1964041214;    5;   7;   0;eor
       1443;1964041221;    5;   8;   2;eor
       1443;1964041307;    5;   6;   1;eor
       1443;1964041314;    5;   8;   2;eor
       1443;1964041321;    5;   8;   2;eor
       1443;1964041407;    5;   8;   2;eor
       1443;1964041414;    5;   5;-999;eor
       1443;1964041421;    5;   6;   1;eor
       1443;1964041507;    5;   1;-999;eor
       1443;1964041514;    5;   2;   0;eor
       1443;1964041521;    5;   3;-999;eor
       1443;1964041607;    5;   2;   0;eor
       1443;1964041614;    5;   6;   1;eor
       1443;1964041621;    5;   0;-999;eor
       1443;1964041707;    5;   5;   1;eor
       1443;1964041714;    5;   6;   2;eor
       1443;1964041721;    5;   6;-999;eor
       1443;1964041807;    5;   3;   1;eor
       1443;1964041814;    5;   6;-999;eor
       1443;1964041821;    5;   6;-999;eor
       1443;1964041907;    5;   7;   1;eor
       1443;1964041914;    5;   7;   2;eor
       1443;1964041921;    5;   8;   2;eor
       1443;1964042007;    5;   8;   2;eor
       1443;1964042014;    5;   7;   2;eor
       1443;1964042021;    5;   2;-999;eor
       1443;1964042107;    5;   6;   1;eor
       1443;1964042114;    5;   5;   2;eor
       1443;1964042121;    5;   2;   0;eor
       1443;1964042207;    5;   7;   0;eor
       1443;1964042214;    5;   7;   2;eor
       1443;1964042221;    5;   6;-999;eor
       1443;1964042307;    5;   7;   1;eor
       1443;1964042314;    5;   7;   1;eor
       1443;1964042321;    5;   8;   2;eor
       1443;1964042407;    5;   8;   2;eor
       1443;1964042414;    5;   8;   2;eor
       1443;1964042421;    5;   8;   2;eor
       1443;1964042507;    5;   8;   1;eor
       1443;1964042514;    5;   7;   2;eor
       1443;1964042521;    5;   0;-999;eor
       1443;1964042607;    5;   2;-999;eor
       1443;1964042614;    5;   2;-999;eor
       1443;1964042621;    5;   1;-999;eor
       1443;1964042707;    5;   1;-999;eor
       1443;1964042714;    5;   1;   2;eor
       1443;1964042721;    5;   1;   0;eor
       1443;1964042807;    5;   5;   1;eor
       1443;1964042814;    5;   8;   1;eor
       1443;1964042821;    5;   8;   2;eor
       1443;1964042907;    5;   6;   1;eor
       1443;1964042914;    5;   6;   2;eor
       1443;1964042921;    5;   8;   2;eor
       1443;1964043007;    5;   4;   1;eor
       1443;1964043014;    5;   5;   2;eor
       1443;1964043021;    5;   0;-999;eor
       1443;1964050107;    5;   7;   2;eor
       1443;1964050114;    5;   7;   2;eor
       1443;1964050121;    5;   6;   1;eor
       1443;1964050207;    5;   7;   1;eor
       1443;1964050214;    5;   7;   2;eor
       1443;1964050221;    5;   4;-999;eor
       1443;1964050307;    5;   7;   2;eor
       1443;1964050314;    5;   8;   2;eor
       1443;1964050321;    5;   8;   2;eor
       1443;1964050407;    5;   7;   2;eor
       1443;1964050414;    5;   8;   2;eor
       1443;1964050421;    5;   8;   2;eor
       1443;1964050507;    5;   8;   2;eor
       1443;1964050514;    5;   7;   2;eor
       1443;1964050521;    5;   6;-999;eor
       1443;1964050607;    5;   7;   1;eor
       1443;1964050614;    5;   4;   1;eor
       1443;1964050621;    5;   8;-999;eor
       1443;1964050707;    5;   7;   0;eor
       1443;1964050714;    5;   6;   2;eor
       1443;1964050721;    5;   6;   1;eor
       1443;1964050807;    5;   8;   2;eor
       1443;1964050814;    5;   8;   2;eor
       1443;1964050821;    5;   8;   2;eor
       1443;1964050907;    5;   3;   1;eor
       1443;1964050914;    5;   8;   1;eor
       1443;1964050921;    5;   0;-999;eor
       1443;1964051007;    5;   1;-999;eor
       1443;1964051014;    5;   7;   1;eor
       1443;1964051021;    5;   7;   2;eor
       1443;1964051107;    5;   4;   0;eor
       1443;1964051114;    5;   3;   0;eor
       1443;1964051121;    5;   7;   0;eor
       1443;1964051207;    5;   2;-999;eor
       1443;1964051214;    5;   2;   1;eor
       1443;1964051221;    5;   1;-999;eor
       1443;1964051307;    5;   2;   0;eor
       1443;1964051314;    5;   7;   1;eor
       1443;1964051321;    5;   8;   2;eor
       1443;1964051407;    5;   8;   2;eor
       1443;1964051414;    5;   8;   1;eor
       1443;1964051421;    5;   7;   2;eor
       1443;1964051507;    5;   1;   0;eor
       1443;1964051514;    5;   6;   1;eor
       1443;1964051521;    5;   0;-999;eor
       1443;1964051607;    5;   3;   1;eor
       1443;1964051614;    5;   1;-999;eor
       1443;1964051621;    5;   0;-999;eor
       1443;1964051707;    5;   3;   1;eor
       1443;1964051714;    5;   4;   0;eor
       1443;1964051721;    5;   2;   0;eor
       1443;1964051807;    5;   5;-999;eor
       1443;1964051814;    5;   6;-999;eor
       1443;1964051821;    5;   6;-999;eor
       1443;1964051907;    5;   8;-999;eor
       1443;1964051914;    5;   8;-999;eor
       1443;1964051921;    5;   8;   2;eor
       1443;1964052007;    5;   8;   2;eor
       1443;1964052014;    5;   7;   2;eor
       1443;1964052021;    5;   3;-999;eor
       1443;1964052107;    5;   2;   0;eor
       1443;1964052114;    5;   7;-999;eor
       1443;1964052121;    5;   1;-999;eor
       1443;1964052207;    5;   2;   0;eor
       1443;1964052214;    5;   2;   1;eor
       1443;1964052221;    5;   1;   0;eor
       1443;1964052307;    5;   1;   0;eor
       1443;1964052314;    5;   6;-999;eor
       1443;1964052321;    5;   8;   2;eor
       1443;1964052407;    5;   6;   1;eor
       1443;1964052414;    5;   6;   1;eor
       1443;1964052421;    5;   1;   0;eor
       1443;1964052507;    5;   1;   0;eor
       1443;1964052514;    5;   7;   2;eor
       1443;1964052521;    5;   8;-999;eor
       1443;1964052607;    5;   5;   1;eor
       1443;1964052614;    5;   5;   1;eor
       1443;1964052621;    5;   2;   0;eor
       1443;1964052707;    5;   2;-999;eor
       1443;1964052714;    5;   6;   2;eor
       1443;1964052721;    5;   8;   2;eor
       1443;1964052807;    5;   8;   2;eor
       1443;1964052814;    5;   7;-999;eor
       1443;1964052821;    5;   2;-999;eor
       1443;1964052907;    5;   2;-999;eor
       1443;1964052914;    5;   7;-999;eor
       1443;1964052921;    5;   3;   1;eor
       1443;1964053007;    5;   0;-999;eor
       1443;1964053014;    5;   2;   1;eor
       1443;1964053021;    5;   2;-999;eor
       1443;1964053107;    5;   1;   0;eor
       1443;1964053114;    5;   5;   2;eor
       1443;1964053121;    5;   6;   1;eor
       1443;1964060107;    5;   2;   1;eor
       1443;1964060114;    5;   7;   2;eor
       1443;1964060121;    5;   8;   2;eor
       1443;1964060207;    5;   6;   2;eor
       1443;1964060214;    5;   2;   1;eor
       1443;1964060221;    5;   6;   2;eor
       1443;1964060307;    5;   7;   2;eor
       1443;1964060314;    5;   7;   2;eor
       1443;1964060321;    5;   1;   0;eor
       1443;1964060407;    5;   1;   0;eor
       1443;1964060414;    5;   7;   0;eor
       1443;1964060421;    5;   6;-999;eor
       1443;1964060507;    5;   7;   2;eor
       1443;1964060514;    5;   8;   2;eor
       1443;1964060521;    5;   7;   2;eor
       1443;1964060607;    5;   3;   1;eor
       1443;1964060614;    5;   2;   2;eor
       1443;1964060621;    5;   1;   0;eor
       1443;1964060707;    5;   2;   0;eor
       1443;1964060714;    5;   6;-999;eor
       1443;1964060721;    5;   6;-999;eor
       1443;1964060807;    5;   7;-999;eor
       1443;1964060814;    5;   7;   2;eor
       1443;1964060821;    5;   2;   1;eor
       1443;1964060907;    5;   1;   0;eor
       1443;1964060914;    5;   2;   1;eor
       1443;1964060921;    5;   0;-999;eor
       1443;1964061007;    5;   0;-999;eor
       1443;1964061014;    5;   1;-999;eor
       1443;1964061021;    5;   1;-999;eor
       1443;1964061107;    5;   5;   1;eor
       1443;1964061114;    5;   2;   1;eor
       1443;1964061121;    5;   3;   1;eor
       1443;1964061207;    5;   2;   0;eor
       1443;1964061214;    5;   2;   2;eor
       1443;1964061221;    5;   1;-999;eor
       1443;1964061307;    5;   1;   0;eor
       1443;1964061314;    5;   2;   0;eor
       1443;1964061321;    5;   8;   2;eor
       1443;1964061407;    5;   7;-999;eor
       1443;1964061414;    5;   8;   2;eor
       1443;1964061421;    5;   7;-999;eor
       1443;1964061507;    5;   6;   2;eor
       1443;1964061514;    5;   6;   2;eor
       1443;1964061521;    5;   7;   1;eor
       1443;1964061607;    5;   6;   2;eor
       1443;1964061614;    5;   6;   2;eor
       1443;1964061621;    5;   2;   1;eor
       1443;1964061707;    5;   1;   0;eor
       1443;1964061714;    5;   5;-999;eor
       1443;1964061721;    5;   1;-999;eor
       1443;1964061807;    5;   0;-999;eor
       1443;1964061814;    5;   1;-999;eor
       1443;1964061821;    5;   7;   2;eor
       1443;1964061907;    5;   7;   1;eor
       1443;1964061914;    5;   6;   2;eor
       1443;1964061921;    5;   1;   1;eor
       1443;1964062007;    5;   5;-999;eor
       1443;1964062014;    5;   5;   1;eor
       1443;1964062021;    5;   8;   2;eor
       1443;1964062107;    5;   8;   2;eor
       1443;1964062114;    5;   6;   2;eor
       1443;1964062121;    5;   3;-999;eor
       1443;1964062207;    5;   6;   1;eor
       1443;1964062214;    5;   5;   1;eor
       1443;1964062221;    5;   7;-999;eor
       1443;1964062307;    5;   1;-999;eor
       1443;1964062314;    5;   1;-999;eor
       1443;1964062321;    5;   5;-999;eor
       1443;1964062407;    5;   2;-999;eor
       1443;1964062414;    5;   2;   0;eor
       1443;1964062421;    5;   2;-999;eor
       1443;1964062507;    5;   0;-999;eor
       1443;1964062514;    5;   6;   2;eor
       1443;1964062521;    5;   7;   1;eor
       1443;1964062607;    5;   3;   1;eor
       1443;1964062614;    5;   2;   2;eor
       1443;1964062621;    5;   2;   1;eor
       1443;1964062707;    5;   2;   0;eor
       1443;1964062714;    5;   4;-999;eor
       1443;1964062721;    5;   4;-999;eor
       1443;1964062807;    5;   0;-999;eor
       1443;1964062814;    5;   6;-999;eor
       1443;1964062821;    5;   1;-999;eor
       1443;1964062907;    5;   7;   2;eor
       1443;1964062914;    5;   8;   2;eor
       1443;1964062921;    5;   5;-999;eor
       1443;1964063007;    5;   1;   0;eor
       1443;1964063014;    5;   1;   0;eor
       1443;1964063021;    5;   3;   1;eor
       1443;1964070107;    5;   7;   1;eor
       1443;1964070114;    5;   7;   2;eor
       1443;1964070121;    5;   6;   1;eor
       1443;1964070207;    5;   2;   1;eor
       1443;1964070214;    5;   3;   0;eor
       1443;1964070221;    5;   2;   0;eor
       1443;1964070307;    5;   1;   0;eor
       1443;1964070314;    5;   1;   0;eor
       1443;1964070321;    5;   2;   0;eor
       1443;1964070407;    5;   2;-999;eor
       1443;1964070414;    5;   7;   0;eor
       1443;1964070421;    5;   7;   1;eor
       1443;1964070507;    5;   7;   1;eor
       1443;1964070514;    5;   5;   1;eor
       1443;1964070521;    5;   6;-999;eor
       1443;1964070607;    5;   0;-999;eor
       1443;1964070614;    5;   1;-999;eor
       1443;1964070621;    5;   0;-999;eor
       1443;1964070707;    5;   0;-999;eor
       1443;1964070714;    5;   1;   1;eor
       1443;1964070721;    5;   1;-999;eor
       1443;1964070807;    5;   1;   0;eor
       1443;1964070814;    5;   2;   0;eor
       1443;1964070821;    5;   2;   0;eor
       1443;1964070907;    5;   1;   0;eor
       1443;1964070914;    5;   8;   1;eor
       1443;1964070921;    5;   2;-999;eor
       1443;1964071007;    5;   7;   2;eor
       1443;1964071014;    5;   5;   2;eor
       1443;1964071021;    5;   7;   2;eor
       1443;1964071107;    5;   5;   1;eor
       1443;1964071114;    5;   4;   1;eor
       1443;1964071121;    5;   8;   2;eor
       1443;1964071207;    5;   7;   1;eor
       1443;1964071214;    5;   5;   1;eor
       1443;1964071221;    5;   4;-999;eor
       1443;1964071307;    5;   2;-999;eor
       1443;1964071314;    5;   2;-999;eor
       1443;1964071321;    5;   5;-999;eor
       1443;1964071407;    5;   3;   0;eor
       1443;1964071414;    5;   4;   1;eor
       1443;1964071421;    5;   1;   1;eor
       1443;1964071507;    5;   1;   0;eor
       1443;1964071514;    5;   1;   1;eor
       1443;1964071521;    5;   1;-999;eor
       1443;1964071607;    5;   1;   0;eor
       1443;1964071614;    5;   1;-999;eor
       1443;1964071621;    5;   2;-999;eor
       1443;1964071707;    5;   0;-999;eor
       1443;1964071714;    5;   2;-999;eor
       1443;1964071721;    5;   0;-999;eor
       1443;1964071807;    5;   0;-999;eor
       1443;1964071814;    5;   2;   2;eor
       1443;1964071821;    5;   6;   0;eor
       1443;1964071907;    5;   4;   1;eor
       1443;1964071914;    5;   2;-999;eor
       1443;1964071921;    5;   7;-999;eor
       1443;1964072007;    5;   0;-999;eor
       1443;1964072014;    5;   1;   2;eor
       1443;1964072021;    5;   1;-999;eor
       1443;1964072107;    5;   6;   2;eor
       1443;1964072114;    5;   4;   2;eor
       1443;1964072121;    5;   5;   1;eor
       1443;1964072207;    5;   6;   1;eor
       1443;1964072214;    5;   6;   1;eor
       1443;1964072221;    5;   6;   1;eor
       1443;1964072307;    5;   3;   1;eor
       1443;1964072314;    5;   1;   0;eor
       1443;1964072321;    5;   0;-999;eor
       1443;1964072407;    5;   0;-999;eor
       1443;1964072414;    5;   2;   1;eor
       1443;1964072421;    5;   6;-999;eor
       1443;1964072507;    5;   1;   0;eor
       1443;1964072514;    5;   3;   0;eor
       1443;1964072521;    5;   1;-999;eor
       1443;1964072607;    5;   1;   0;eor
       1443;1964072614;    5;   1;-999;eor
       1443;1964072621;    5;   0;-999;eor
       1443;1964072707;    5;   2;-999;eor
       1443;1964072714;    5;   2;-999;eor
       1443;1964072721;    5;   7;   2;eor
       1443;1964072807;    5;   7;   2;eor
       1443;1964072814;    5;   7;   2;eor
       1443;1964072821;    5;   1;-999;eor
       1443;1964072907;    5;   1;-999;eor
       1443;1964072914;    5;   4;   1;eor
       1443;1964072921;    5;   6;   2;eor
       1443;1964073007;    5;   7;   1;eor
       1443;1964073014;    5;   1;   2;eor
       1443;1964073021;    5;   0;-999;eor
       1443;1964073107;    5;   0;-999;eor
       1443;1964073114;    5;   1;   0;eor
       1443;1964073121;    5;   1;-999;eor
       1443;1964080107;    5;   7;-999;eor
       1443;1964080114;    5;   7;   2;eor
       1443;1964080121;    5;   6;-999;eor
       1443;1964080207;    5;   8;   2;eor
       1443;1964080214;    5;   8;   2;eor
       1443;1964080221;    5;   8;   2;eor
       1443;1964080307;    5;   3;   0;eor
       1443;1964080314;    5;   6;-999;eor
       1443;1964080321;    5;   2;   1;eor
       1443;1964080407;    5;   0;-999;eor
       1443;1964080414;    5;   1;-999;eor
       1443;1964080421;    5;   1;-999;eor
       1443;1964080507;    5;   1;   0;eor
       1443;1964080514;    5;   2;   1;eor
       1443;1964080521;    5;   1;-999;eor
       1443;1964080607;    5;   0;-999;eor
       1443;1964080614;    5;   1;   1;eor
       1443;1964080621;    5;   0;-999;eor
       1443;1964080707;    5;   3;   1;eor
       1443;1964080714;    5;   4;   1;eor
       1443;1964080721;    5;   6;   1;eor
       1443;1964080807;    5;   6;   1;eor
       1443;1964080814;    5;   7;-999;eor
       1443;1964080821;    5;   2;-999;eor
       1443;1964080907;    5;   5;-999;eor
       1443;1964080914;    5;   7;   2;eor
       1443;1964080921;    5;   8;-999;eor
       1443;1964081007;    5;   6;   2;eor
       1443;1964081014;    5;   6;   2;eor
       1443;1964081021;    5;   3;   1;eor
       1443;1964081107;    5;   1;   1;eor
       1443;1964081114;    5;   7;   1;eor
       1443;1964081121;    5;   8;-999;eor
       1443;1964081207;    5;   8;   2;eor
       1443;1964081214;    5;   7;   2;eor
       1443;1964081221;    5;   7;   2;eor
       1443;1964081307;    5;   8;   2;eor
       1443;1964081314;    5;   7;   1;eor
       1443;1964081321;    5;   6;-999;eor
       1443;1964081407;    5;   4;   1;eor
       1443;1964081414;    5;   3;   1;eor
       1443;1964081421;    5;   0;-999;eor
       1443;1964081507;    5;   6;   1;eor
       1443;1964081514;    5;   6;-999;eor
       1443;1964081521;    5;   7;   1;eor
       1443;1964081607;    5;   2;   1;eor
       1443;1964081614;    5;   7;-999;eor
       1443;1964081621;    5;   1;-999;eor
       1443;1964081707;    5;   5;   1;eor
       1443;1964081714;    5;   1;   0;eor
       1443;1964081721;    5;   6;-999;eor
       1443;1964081807;    5;   7;   2;eor
       1443;1964081814;    5;   7;   2;eor
       1443;1964081821;    5;   6;   2;eor
       1443;1964081907;    5;   7;   2;eor
       1443;1964081914;    5;   7;   2;eor
       1443;1964081921;    5;   7;   1;eor
       1443;1964082007;    5;   6;   1;eor
       1443;1964082014;    5;   5;   1;eor
       1443;1964082021;    5;   2;-999;eor
       1443;1964082107;    5;   5;   1;eor
       1443;1964082114;    5;   8;   1;eor
