STATIONS_ID;MESS_DATUM;QN_4;DK_TER;FK_TER;eor
       1443;2024031412;    9;  20;   3;eor
       1443;2024031418;    9;  16;   2;eor
       1443;2024031506;    9;  20;   4;eor
       1443;2024031512;    9;  20;   4;eor
       1443;2024031518;    9;  16;   3;eor
       1443;2024031606;    9;  20;   3;eor
       1443;2024031612;    9;  20;   2;eor
       1443;2024031618;    9;   4;   1;eor
       1443;2024031706;    9;  12;   1;eor
       1443;2024031712;    9;  24;   1;eor
       1443;2024031718;    9;  12;   2;eor
       1443;2024031806;    9;  24;   2;eor
       1443;2024031812;    9;  24;   2;eor
       1443;2024031818;    9;  24;   2;eor
       1443;2024031906;    9;  16;   1;eor
       1443;2024031912;    9;  28;   2;eor
       1443;2024031918;    9;  32;   1;eor
       1443;2024032006;    9;  32;   1;eor
       1443;2024032012;    9;  28;   1;eor
       1443;2024032018;    9;   4;   1;eor
       1443;2024032106;    9;  16;   3;eor
       1443;2024032112;    9;  24;   3;eor
       1443;2024032118;    9;  32;   2;eor
       1443;2024032206;    9;   0;   0;eor
       1443;2024032212;    9;  24;   2;eor
       1443;2024032218;    9;  20;   3;eor
       1443;2024032306;    9;  24;   2;eor
       1443;2024032312;    9;  20;   3;eor
       1443;2024032318;    9;  20;   4;eor
       1443;2024032406;    9;  20;   3;eor
       1443;2024032412;    9;  20;   4;eor
       1443;2024032418;    9;  24;   3;eor
       1443;2024032506;    9;  12;   1;eor
       1443;2024032512;    9;   8;   2;eor
       1443;2024032518;    9;  12;   3;eor
       1443;2024032606;    9;  32;   1;eor
       1443;2024032612;    9;  32;   2;eor
       1443;2024032618;    9;   4;   1;eor
       1443;2024032706;    9;  20;   2;eor
       1443;2024032712;    9;  20;   4;eor
       1443;2024032718;    9;  20;   2;eor
       1443;2024032806;    9;   4;   1;eor
       1443;2024032812;    9;  16;   3;eor
       1443;2024032818;    9;  20;   2;eor
       1443;2024032906;    9;  20;   1;eor
       1443;2024032912;    9;  20;   2;eor
       1443;2024032918;    9;  28;   2;eor
       1443;2024033006;    9;  28;   1;eor
       1443;2024033012;    9;  16;   1;eor
       1443;2024033018;    9;  20;   3;eor
       1443;2024033106;    9;   4;   1;eor
       1443;2024033112;    9;  28;   1;eor
       1443;2024033118;    9;  24;   2;eor
       1443;2024040106;    9;  16;   1;eor
       1443;2024040112;    9;  16;   4;eor
       1443;2024040118;    9;  20;   2;eor
       1443;2024040206;    9;  20;   4;eor
       1443;2024040212;    9;  20;   4;eor
       1443;2024040218;    9;  20;   3;eor
       1443;2024040306;    9;   4;   1;eor
       1443;2024040312;    9;  20;   3;eor
       1443;2024040318;    9;  20;   4;eor
       1443;2024040406;    9;  20;   3;eor
       1443;2024040412;    9;  20;   2;eor
       1443;2024040418;    9;  24;   2;eor
       1443;2024040506;    9;  12;   1;eor
       1443;2024040512;    9;  20;   4;eor
       1443;2024040518;    9;  16;   2;eor
       1443;2024040606;    9;   4;   1;eor
       1443;2024040612;    9;  20;   2;eor
       1443;2024040618;    9;  16;   2;eor
       1443;2024040706;    9;  16;   2;eor
       1443;2024040712;    9;  20;   1;eor
       1443;2024040718;    9;  28;   1;eor
       1443;2024040806;    9;  16;   2;eor
       1443;2024040812;    9;  16;   2;eor
       1443;2024040818;    9;  20;   1;eor
       1443;2024040906;    9;  16;   4;eor
       1443;2024040912;    9;  20;   4;eor
       1443;2024040918;    9;  16;   3;eor
       1443;2024041006;    9;  24;   1;eor
       1443;2024041012;    9;   4;   2;eor
       1443;2024041018;    9;  32;   2;eor
       1443;2024041106;    9;  12;   1;eor
       1443;2024041112;    9;  28;   2;eor
       1443;2024041118;    9;  32;   1;eor
       1443;2024041206;    9;  32;   1;eor
       1443;2024041212;    9;  24;   1;eor
       1443;2024041218;    9;  28;   2;eor
       1443;2024041306;    9;  12;   1;eor
       1443;2024041312;    9;  28;   1;eor
       1443;2024041318;    9;  20;   1;eor
       1443;2024041406;    9;   4;   1;eor
       1443;2024041412;    9;  20;   4;eor
       1443;2024041418;    9;  28;   1;eor
       1443;2024041506;    9;  28;   1;eor
       1443;2024041512;    9;  20;   4;eor
       1443;2024041518;    9;  20;   4;eor
       1443;2024041606;    9;  20;   3;eor
       1443;2024041612;    9;  20;   5;eor
       1443;2024041618;    9;  20;   3;eor
       1443;2024041706;    9;  24;   2;eor
       1443;2024041712;    9;  20;   1;eor
       1443;2024041718;    9;  16;   3;eor
       1443;2024041806;    9;  28;   1;eor
       1443;2024041812;    9;  32;   2;eor
       1443;2024041818;    9;  32;   2;eor
       1443;2024041906;    9;  20;   3;eor
       1443;2024041912;    9;  20;   4;eor
       1443;2024041918;    9;  20;   3;eor
       1443;2024042006;    9;  28;   1;eor
       1443;2024042012;    9;   8;   2;eor
       1443;2024042018;    9;  32;   1;eor
       1443;2024042106;    9;  20;   1;eor
       1443;2024042112;    9;  16;   2;eor
       1443;2024042118;    9;  28;   2;eor
       1443;2024042206;    9;  32;   1;eor
       1443;2024042212;    9;   4;   2;eor
       1443;2024042218;    9;   4;   1;eor
       1443;2024042306;    9;  32;   2;eor
       1443;2024042312;    9;  32;   3;eor
       1443;2024042318;    9;  28;   1;eor
       1443;2024042406;    9;  16;   1;eor
       1443;2024042412;    9;  20;   4;eor
       1443;2024042418;    9;  16;   2;eor
       1443;2024042506;    9;  16;   2;eor
       1443;2024042512;    9;  20;   1;eor
       1443;2024042518;    9;   4;   1;eor
       1443;2024042606;    9;  16;   2;eor
       1443;2024042612;    9;  20;   4;eor
       1443;2024042618;    9;  16;   3;eor
       1443;2024042706;    9;  32;   1;eor
       1443;2024042712;    9;  28;   2;eor
       1443;2024042718;    9;  12;   3;eor
       1443;2024042806;    9;  16;   3;eor
       1443;2024042812;    9;  20;   4;eor
       1443;2024042818;    9;  20;   3;eor
       1443;2024042906;    9;  24;   1;eor
       1443;2024042912;    9;  28;   2;eor
       1443;2024042918;    9;  32;   2;eor
       1443;2024043006;    9;  32;   1;eor
       1443;2024043012;    9;  28;   2;eor
       1443;2024043018;    9;   4;   1;eor
       1443;2024050106;    9;  28;   1;eor
       1443;2024050112;    9;  28;   2;eor
       1443;2024050118;    9;  12;   2;eor
       1443;2024050206;    9;  16;   2;eor
       1443;2024050212;    9;  20;   3;eor
       1443;2024050218;    9;  20;   4;eor
       1443;2024050306;    9;  20;   3;eor
       1443;2024050312;    9;  20;   3;eor
       1443;2024050318;    9;  32;   1;eor
       1443;2024050406;    9;  32;   1;eor
       1443;2024050412;    9;  24;   1;eor
       1443;2024050418;    9;  28;   2;eor
       1443;2024050506;    9;  16;   3;eor
       1443;2024050512;    9;  24;   3;eor
       1443;2024050518;    9;  16;   2;eor
       1443;2024050606;    9;  32;   1;eor
       1443;2024050612;    9;  16;   4;eor
       1443;2024050618;    9;  16;   4;eor
       1443;2024050706;    9;  32;   1;eor
       1443;2024050712;    9;  28;   1;eor
       1443;2024050718;    9;  32;   3;eor
       1443;2024050806;    9;  32;   1;eor
       1443;2024050812;    9;  32;   4;eor
       1443;2024050818;    9;  32;   3;eor
       1443;2024050906;    9;  32;   2;eor
       1443;2024050912;    9;  32;   3;eor
       1443;2024050918;    9;  32;   2;eor
       1443;2024051006;    9;  20;   1;eor
       1443;2024051012;    9;  28;   3;eor
       1443;2024051018;    9;  32;   3;eor
       1443;2024051106;    9;  32;   1;eor
       1443;2024051112;    9;  28;   2;eor
       1443;2024051118;    9;  32;   2;eor
       1443;2024051206;    9;  20;   1;eor
       1443;2024051212;    9;  32;   1;eor
       1443;2024051218;    9;  20;   2;eor
       1443;2024051306;    9;  16;   1;eor
       1443;2024051312;    9;  12;   1;eor
       1443;2024051318;    9;  28;   1;eor
       1443;2024051406;    9;  16;   1;eor
       1443;2024051412;    9;  32;   1;eor
       1443;2024051418;    9;  24;   2;eor
       1443;2024051506;    9;  24;   2;eor
       1443;2024051512;    9;  32;   2;eor
       1443;2024051518;    9;  28;   2;eor
       1443;2024051606;    9;  16;   2;eor
       1443;2024051612;    9;  28;   1;eor
       1443;2024051618;    9;  16;   2;eor
       1443;2024051706;    9;  20;   3;eor
       1443;2024051712;    9;  20;   2;eor
       1443;2024051718;    9;  20;   1;eor
       1443;2024051806;    9;  32;   1;eor
       1443;2024051812;    9;  28;   2;eor
       1443;2024051818;    9;  32;   2;eor
       1443;2024051906;    9;  16;   2;eor
       1443;2024051912;    9;  20;   2;eor
       1443;2024051918;    9;  32;   2;eor
       1443;2024052006;    9;  32;   1;eor
       1443;2024052012;    9;  28;   2;eor
       1443;2024052018;    9;  32;   2;eor
       1443;2024052106;    9;  20;   2;eor
       1443;2024052112;    9;  20;   2;eor
       1443;2024052118;    9;   8;   2;eor
       1443;2024052206;    9;  20;   3;eor
       1443;2024052212;    9;  20;   4;eor
       1443;2024052218;    9;  32;   2;eor
       1443;2024052306;    9;  28;   1;eor
       1443;2024052312;    9;  16;   2;eor
       1443;2024052318;    9;  16;   1;eor
       1443;2024052406;    9;  32;   1;eor
       1443;2024052412;    9;  12;   3;eor
       1443;2024052418;    9;  32;   2;eor
       1443;2024052506;    9;  28;   1;eor
       1443;2024052512;    9;  12;   3;eor
       1443;2024052518;    9;  12;   2;eor
       1443;2024052606;    9;  24;   1;eor
       1443;2024052612;    9;  20;   3;eor
       1443;2024052618;    9;  16;   2;eor
       1443;2024052706;    9;  32;   1;eor
       1443;2024052712;    9;  16;   1;eor
       1443;2024052718;    9;  20;   3;eor
       1443;2024052806;    9;  20;   2;eor
       1443;2024052812;    9;  28;   2;eor
       1443;2024052818;    9;  20;   2;eor
       1443;2024052906;    9;  16;   2;eor
       1443;2024052912;    9;  20;   3;eor
       1443;2024052918;    9;  16;   3;eor
       1443;2024053006;    9;  20;   3;eor
       1443;2024053012;    9;   8;   2;eor
       1443;2024053018;    9;  20;   2;eor
       1443;2024053106;    9;  20;   2;eor
       1443;2024053112;    9;   4;   1;eor
       1443;2024053118;    9;  16;   2;eor
       1443;2024060106;    9;  32;   1;eor
       1443;2024060112;    9;  28;   2;eor
       1443;2024060118;    9;   4;   1;eor
       1443;2024060206;    9;   0;   0;eor
       1443;2024060212;    9;  32;   2;eor
       1443;2024060218;    9;  32;   2;eor
       1443;2024060306;    9;  32;   2;eor
       1443;2024060312;    9;  28;   3;eor
       1443;2024060318;    9;  32;   1;eor
       1443;2024060406;    9;  32;   1;eor
       1443;2024060412;    9;  16;   2;eor
       1443;2024060418;    9;  20;   2;eor
       1443;2024060506;    9;  20;   3;eor
       1443;2024060512;    9;  24;   4;eor
       1443;2024060518;    9;  32;   3;eor
       1443;2024060606;    9;  16;   1;eor
       1443;2024060612;    9;  16;   3;eor
       1443;2024060618;    9;  28;   3;eor
       1443;2024060706;    9;  28;   1;eor
       1443;2024060712;    9;  20;   2;eor
       1443;2024060718;    9;  32;   2;eor
       1443;2024060806;    9;  32;   1;eor
       1443;2024060812;    9;  28;   2;eor
       1443;2024060818;    9;  16;   2;eor
       1443;2024060906;    9;  32;   2;eor
       1443;2024060912;    9;  20;   1;eor
       1443;2024060918;    9;  28;   2;eor
       1443;2024061006;    9;   4;   1;eor
       1443;2024061012;    9;  16;   4;eor
       1443;2024061018;    9;  20;   3;eor
       1443;2024061106;    9;  32;   2;eor
       1443;2024061112;    9;  28;   3;eor
       1443;2024061118;    9;  32;   2;eor
       1443;2024061206;    9;  28;   1;eor
       1443;2024061212;    9;   8;   2;eor
       1443;2024061218;    9;  32;   3;eor
       1443;2024061306;    9;  32;   1;eor
       1443;2024061312;    9;  28;   2;eor
       1443;2024061318;    9;  28;   1;eor
       1443;2024061406;    9;  16;   2;eor
       1443;2024061412;    9;  20;   4;eor
       1443;2024061418;    9;  16;   2;eor
       1443;2024061506;    9;  20;   5;eor
       1443;2024061512;    9;  20;   4;eor
       1443;2024061518;    9;  20;   3;eor
       1443;2024061606;    9;  20;   3;eor
       1443;2024061612;    9;  24;   4;eor
       1443;2024061618;    9;  20;   2;eor
       1443;2024061706;    9;  16;   2;eor
       1443;2024061712;    9;  20;   2;eor
       1443;2024061718;    9;  28;   2;eor
       1443;2024061806;    9;  32;   1;eor
       1443;2024061812;    9;  24;   1;eor
       1443;2024061818;    9;  20;   2;eor
       1443;2024061906;    9;  32;   1;eor
       1443;2024061912;    9;   4;   1;eor
       1443;2024061918;    9;  32;   3;eor
       1443;2024062006;    9;  32;   1;eor
       1443;2024062012;    9;  32;   1;eor
       1443;2024062018;    9;  20;   2;eor
       1443;2024062106;    9;  16;   2;eor
       1443;2024062112;    9;  24;   4;eor
       1443;2024062118;    9;  16;   3;eor
       1443;2024062206;    9;  16;   2;eor
       1443;2024062212;    9;   4;   1;eor
       1443;2024062218;    9;  16;   2;eor
       1443;2024062306;    9;   4;   1;eor
       1443;2024062312;    9;  32;   2;eor
       1443;2024062318;    9;  32;   2;eor
       1443;2024062406;    9;  28;   2;eor
       1443;2024062412;    9;   4;   3;eor
       1443;2024062418;    9;   4;   2;eor
       1443;2024062506;    9;  32;   1;eor
       1443;2024062512;    9;  28;   3;eor
       1443;2024062518;    9;   4;   2;eor
       1443;2024062606;    9;  32;   2;eor
       1443;2024062612;    9;   4;   1;eor
       1443;2024062618;    9;  24;   2;eor
       1443;2024062706;    9;  16;   1;eor
       1443;2024062712;    9;  24;   2;eor
       1443;2024062718;    9;  20;   3;eor
       1443;2024062806;    9;  32;   1;eor
       1443;2024062812;    9;  20;   4;eor
       1443;2024062818;    9;  32;   2;eor
       1443;2024062906;    9;  28;   1;eor
       1443;2024062912;    9;  32;   2;eor
       1443;2024062918;    9;  24;   2;eor
       1443;2024063006;    9;  20;   4;eor
       1443;2024063012;    9;  20;   3;eor
       1443;2024063018;    9;  16;   2;eor
       1443;2024070106;    9;  16;   2;eor
       1443;2024070112;    9;  20;   4;eor
       1443;2024070118;    9;  16;   2;eor
       1443;2024070206;    9;   8;   1;eor
       1443;2024070212;    9;  20;   2;eor
       1443;2024070218;    9;  20;   3;eor
       1443;2024070306;    9;  20;   2;eor
       1443;2024070312;    9;  20;   2;eor
       1443;2024070318;    9;  32;   1;eor
       1443;2024070406;    9;  20;   3;eor
       1443;2024070412;    9;  20;   4;eor
       1443;2024070418;    9;  20;   3;eor
       1443;2024070506;    9;  20;   3;eor
       1443;2024070512;    9;  24;   3;eor
       1443;2024070518;    9;  20;   2;eor
       1443;2024070606;    9;  20;   1;eor
       1443;2024070612;    9;  16;   3;eor
       1443;2024070618;    9;  20;   3;eor
       1443;2024070706;    9;  32;   1;eor
       1443;2024070712;    9;  24;   1;eor
       1443;2024070718;    9;  24;   2;eor
       1443;2024070806;    9;  28;   1;eor
       1443;2024070812;    9;  28;   2;eor
       1443;2024070818;    9;  32;   2;eor
       1443;2024070906;    9;  28;   1;eor
       1443;2024070912;    9;  28;   1;eor
       1443;2024070918;    9;  32;   1;eor
       1443;2024071006;    9;  16;   1;eor
       1443;2024071012;    9;  24;   2;eor
       1443;2024071018;    9;  20;   2;eor
       1443;2024071106;    9;  32;   1;eor
       1443;2024071112;    9;  24;   2;eor
       1443;2024071118;    9;  32;   3;eor
       1443;2024071206;    9;  32;   1;eor
       1443;2024071212;    9;  20;   4;eor
       1443;2024071218;    9;  20;   2;eor
       1443;2024071306;    9;  20;   2;eor
       1443;2024071312;    9;  20;   2;eor
       1443;2024071318;    9;  32;   2;eor
       1443;2024071406;    9;  28;   1;eor
       1443;2024071412;    9;  24;   2;eor
       1443;2024071418;    9;  12;   2;eor
       1443;2024071506;    9;  20;   1;eor
       1443;2024071512;    9;  28;   1;eor
       1443;2024071518;    9;   4;   1;eor
       1443;2024071606;    9;  24;   2;eor
       1443;2024071612;    9;  20;   4;eor
       1443;2024071618;    9;  20;   3;eor
       1443;2024071706;    9;  16;   1;eor
       1443;2024071712;    9;  28;   2;eor
       1443;2024071718;    9;  32;   3;eor
       1443;2024071806;    9;  28;   1;eor
       1443;2024071812;    9;  32;   2;eor
       1443;2024071818;    9;  32;   2;eor
       1443;2024071906;    9;  24;   1;eor
       1443;2024071912;    9;  28;   2;eor
       1443;2024071918;    9;  32;   2;eor
       1443;2024072006;    9;  28;   1;eor
       1443;2024072012;    9;  32;   2;eor
       1443;2024072018;    9;  32;   2;eor
       1443;2024072106;    9;  16;   3;eor
       1443;2024072112;    9;  24;   2;eor
       1443;2024072118;    9;  12;   2;eor
       1443;2024072206;    9;  24;   1;eor
       1443;2024072212;    9;  28;   3;eor
       1443;2024072218;    9;  32;   2;eor
       1443;2024072306;    9;  16;   2;eor
       1443;2024072312;    9;  20;   4;eor
       1443;2024072318;    9;  20;   3;eor
       1443;2024072406;    9;  32;   1;eor
       1443;2024072412;    9;  32;   3;eor
       1443;2024072418;    9;  32;   2;eor
       1443;2024072506;    9;  28;   1;eor
       1443;2024072512;    9;  32;   1;eor
       1443;2024072518;    9;  32;   1;eor
       1443;2024072606;    9;  32;   1;eor
       1443;2024072612;    9;  24;   2;eor
       1443;2024072618;    9;   4;   2;eor
       1443;2024072706;    9;  24;   2;eor
       1443;2024072712;    9;  24;   2;eor
       1443;2024072718;    9;  32;   1;eor
       1443;2024072806;    9;  32;   1;eor
       1443;2024072812;    9;  32;   2;eor
       1443;2024072818;    9;  32;   2;eor
       1443;2024072906;    9;  32;   1;eor
       1443;2024072912;    9;  32;   2;eor
       1443;2024072918;    9;  32;   2;eor
       1443;2024073006;    9;  32;   1;eor
       1443;2024073012;    9;  28;   1;eor
       1443;2024073018;    9;  32;   2;eor
       1443;2024073106;    9;  32;   2;eor
       1443;2024073112;    9;  32;   3;eor
       1443;2024073118;    9;  20;   3;eor
       1443;2024080106;    9;  24;   2;eor
       1443;2024080112;    9;  12;   3;eor
       1443;2024080118;    9;  32;   1;eor
       1443;2024080206;    9;  28;   1;eor
       1443;2024080212;    9;  32;   2;eor
       1443;2024080218;    9;  24;   1;eor
       1443;2024080306;    9;  32;   1;eor
       1443;2024080312;    9;  28;   2;eor
       1443;2024080318;    9;  32;   2;eor
       1443;2024080406;    9;  20;   1;eor
       1443;2024080412;    9;  20;   2;eor
       1443;2024080418;    9;  24;   1;eor
       1443;2024080506;    9;  24;   1;eor
       1443;2024080512;    9;  28;   2;eor
       1443;2024080518;    9;  32;   2;eor
       1443;2024080606;    9;  32;   1;eor
       1443;2024080612;    9;  28;   1;eor
       1443;2024080618;    9;  32;   2;eor
       1443;2024080706;    9;  20;   4;eor
       1443;2024080712;    9;  20;   3;eor
       1443;2024080718;    9;  28;   2;eor
       1443;2024080806;    9;  28;   2;eor
       1443;2024080812;    9;  32;   2;eor
       1443;2024080818;    9;  28;   2;eor
       1443;2024080906;    9;  32;   1;eor
       1443;2024080912;    9;-999;-999;eor
       1443;2024080918;    9;-999;-999;eor
       1443;2024081006;    9;   0;   0;eor
       1443;2024081012;    9;-999;-999;eor
       1443;2024081018;    9;-999;-999;eor
       1443;2024081106;    9;  16;   1;eor
       1443;2024081112;    9;-999;-999;eor
       1443;2024081118;    9;-999;-999;eor
       1443;2024081206;    9;   4;   2;eor
       1443;2024081212;    9;  24;   2;eor
       1443;2024081218;    9;  32;   1;eor
       1443;2024081306;    9;  28;   1;eor
       1443;2024081312;    9;   4;   2;eor
       1443;2024081318;    9;  32;   2;eor
       1443;2024081406;    9;  32;   1;eor
       1443;2024081412;    9;-999;-999;eor
       1443;2024081506;    9;-999;-999;eor
       1443;2024081512;    9;  28;   2;eor
       1443;2024081518;    9;  32;   2;eor
       1443;2024081606;    9;  28;   2;eor
       1443;2024081612;    9;  28;   2;eor
       1443;2024081618;    9;  32;   2;eor
       1443;2024081706;    9;  32;   1;eor
       1443;2024081712;    9;  24;   2;eor
       1443;2024081718;    9;  32;   1;eor
       1443;2024081806;    9;  16;   2;eor
       1443;2024081812;    9;  20;   3;eor
       1443;2024081818;    9;  20;   2;eor
       1443;2024081906;    9;  32;   1;eor
       1443;2024081912;    9;  32;   3;eor
       1443;2024081918;    9;  32;   3;eor
       1443;2024082006;    9;   0;   0;eor
       1443;2024082012;    9;  24;   1;eor
       1443;2024082018;    9;  28;   1;eor
       1443;2024082106;    9;  32;   2;eor
       1443;2024082112;    9;  28;   2;eor
       1443;2024082118;    9;  32;   1;eor
       1443;2024082206;    9;  32;   1;eor
       1443;2024082212;    9;  24;   2;eor
       1443;2024082218;    9;  16;   1;eor
       1443;2024082306;    9;  16;   1;eor
       1443;2024082312;    9;  20;   4;eor
       1443;2024082318;    9;  20;   2;eor
       1443;2024082406;    9;  24;   1;eor
       1443;2024082412;    9;  20;   2;eor
       1443;2024082418;    9;  20;   3;eor
       1443;2024082506;    9;  20;   2;eor
       1443;2024082512;    9;  32;   2;eor
       1443;2024082518;    9;  32;   2;eor
       1443;2024082606;    9;  28;   1;eor
       1443;2024082612;    9;  28;   3;eor
       1443;2024082618;    9;  32;   2;eor
       1443;2024082706;    9;   4;   1;eor
       1443;2024082712;    9;  32;   2;eor
       1443;2024082718;    9;  28;   1;eor
       1443;2024082806;    9;  24;   1;eor
       1443;2024082812;    9;  24;   2;eor
       1443;2024082818;    9;   4;   1;eor
       1443;2024082906;    9;  24;   1;eor
       1443;2024082912;    9;  24;   2;eor
       1443;2024082918;    9;  32;   1;eor
       1443;2024083006;    9;  12;   1;eor
       1443;2024083012;    9;  32;   2;eor
       1443;2024083018;    9;  32;   2;eor
       1443;2024083106;    9;  32;   1;eor
       1443;2024083112;    9;  28;   2;eor
       1443;2024083118;    9;  32;   1;eor
       1443;2024090106;    3;   8;   1;eor
       1443;2024090112;    3;  24;   2;eor
       1443;2024090118;    3;   4;   1;eor
       1443;2024090206;    3;  32;   1;eor
       1443;2024090212;    3;  24;   1;eor
       1443;2024090218;    3;   8;   1;eor
       1443;2024090306;    3;  32;   1;eor
       1443;2024090312;    3;  20;   2;eor
       1443;2024090318;    3;  20;   2;eor
       1443;2024090406;    3;  28;   1;eor
       1443;2024090412;    3;  12;   1;eor
       1443;2024090418;    3;   8;   1;eor
       1443;2024090506;    3;  32;   1;eor
       1443;2024090512;    3;  20;   2;eor
       1443;2024090518;    3;  20;   3;eor
       1443;2024090606;    3;  20;   1;eor
       1443;2024090612;    3;   4;   1;eor
       1443;2024090618;    3;  32;   1;eor
       1443;2024090706;    3;   0;   0;eor
       1443;2024090712;    3;  32;   1;eor
       1443;2024090718;    3;  32;   1;eor
       1443;2024090806;    3;  20;   2;eor
       1443;2024090812;    3;  28;   2;eor
       1443;2024090818;    3;   4;   1;eor
       1443;2024090906;    3;  20;   3;eor
       1443;2024090912;    3;  20;   4;eor
       1443;2024090918;    3;  16;   3;eor
       1443;2024091006;    3;  20;   3;eor
       1443;2024091012;    3;  20;   4;eor
       1443;2024091018;    3;  20;   3;eor
       1443;2024091106;    3;  20;   5;eor
       1443;2024091112;    3;  20;   4;eor
       1443;2024091118;    3;  24;   1;eor
       1443;2024091206;    3;   8;   1;eor
       1443;2024091212;    3;  28;   3;eor
       1443;2024091218;    3;  16;   2;eor
       1443;2024091306;    3;  32;   1;eor
       1443;2024091312;    3;  32;   2;eor
       1443;2024091318;    3;  20;   2;eor
       1443;2024091406;    3;  32;   2;eor
       1443;2024091412;    3;  32;   3;eor
       1443;2024091418;    3;  32;   1;eor
       1443;2024091506;    3;  32;   1;eor
       1443;2024091512;    3;  32;   2;eor
       1443;2024091518;    3;  32;   1;eor
       1443;2024091606;    3;  28;   1;eor
       1443;2024091612;    3;  32;   1;eor
       1443;2024091618;    3;  28;   1;eor
       1443;2024091706;    3;  32;   2;eor
       1443;2024091712;    3;   4;   2;eor
       1443;2024091718;    3;  32;   1;eor
       1443;2024091806;    3;  32;   1;eor
       1443;2024091812;    3;   8;   3;eor
       1443;2024091818;    3;   8;   2;eor
       1443;2024091906;    3;  20;   1;eor
       1443;2024091912;    3;  28;   2;eor
       1443;2024091918;    3;   8;   2;eor
       1443;2024092006;    3;  16;   1;eor
       1443;2024092012;    3;  28;   2;eor
       1443;2024092018;    3;  12;   1;eor
       1443;2024092106;    3;   0;   0;eor
       1443;2024092112;    3;  28;   1;eor
       1443;2024092118;    3;  16;   1;eor
       1443;2024092206;    3;   4;   1;eor
       1443;2024092212;    3;  28;   2;eor
       1443;2024092218;    3;   4;   1;eor
       1443;2024092306;    3;  16;   3;eor
       1443;2024092312;    3;  24;   2;eor
       1443;2024092318;    3;  16;   2;eor
       1443;2024092406;    3;  20;   4;eor
       1443;2024092412;    3;  20;   4;eor
       1443;2024092418;    3;  20;   2;eor
       1443;2024092506;    3;  20;   2;eor
       1443;2024092512;    3;  20;   3;eor
       1443;2024092518;    3;  12;   1;eor
       1443;2024092606;    3;  20;   4;eor
       1443;2024092612;    3;  16;   4;eor
       1443;2024092618;    3;  16;   5;eor
       1443;2024092706;    3;  20;   3;eor
       1443;2024092712;    3;  20;   4;eor
       1443;2024092718;    3;  16;   3;eor
       1443;2024092806;    3;  24;   2;eor
       1443;2024092812;    3;   4;   1;eor
       1443;2024092818;    3;  12;   2;eor
       1443;2024092906;    3;  20;   1;eor
       1443;2024092912;    3;  32;   2;eor
       1443;2024092918;    3;  20;   1;eor
       1443;2024093006;    3;  28;   1;eor
       1443;2024093012;    3;  20;   4;eor
       1443;2024093018;    3;  20;   3;eor
       1443;2024100100;    3;  20;   3;eor
       1443;2024100106;    3;  20;   3;eor
       1443;2024100112;    3;  20;   3;eor
       1443;2024100118;    3;  32;   1;eor
       1443;2024100200;    3;  32;   2;eor
       1443;2024100206;    3;  28;   1;eor
       1443;2024100212;    3;  20;   3;eor
       1443;2024100218;    3;  12;   2;eor
       1443;2024100300;    3;   4;   1;eor
       1443;2024100306;    3;  32;   1;eor
       1443;2024100312;    3;  32;   3;eor
       1443;2024100318;    3;  32;   2;eor
       1443;2024100400;    3;   4;   1;eor
       1443;2024100406;    3;  32;   2;eor
       1443;2024100412;    3;  32;   2;eor
       1443;2024100418;    3;  32;   1;eor
       1443;2024100500;    3;  32;   1;eor
       1443;2024100506;    3;  32;   1;eor
       1443;2024100512;    3;  32;   3;eor
       1443;2024100518;    3;  32;   1;eor
       1443;2024100600;    3;  24;   1;eor
       1443;2024100606;    3;  16;   1;eor
       1443;2024100612;    3;  28;   1;eor
       1443;2024100618;    3;  16;   1;eor
       1443;2024100700;    3;  16;   2;eor
       1443;2024100706;    3;  20;   1;eor
       1443;2024100712;    3;  16;   2;eor
       1443;2024100718;    3;  16;   2;eor
       1443;2024100800;    3;  16;   4;eor
       1443;2024100806;    3;  16;   3;eor
       1443;2024100812;    3;  20;   2;eor
       1443;2024100818;    3;  16;   1;eor
       1443;2024100900;    3;  28;   1;eor
       1443;2024100906;    3;  32;   1;eor
       1443;2024100912;    3;   4;   1;eor
       1443;2024100918;    3;  28;   1;eor
       1443;2024101000;    3;  20;   6;eor
       1443;2024101006;    3;  20;   4;eor
       1443;2024101012;    3;  20;   4;eor
       1443;2024101018;    3;  20;   3;eor
       1443;2024101100;    3;  20;   3;eor
       1443;2024101106;    3;  28;   2;eor
       1443;2024101112;    3;   8;   2;eor
       1443;2024101118;    3;   4;   1;eor
       1443;2024101200;    3;  24;   1;eor
       1443;2024101206;    3;  16;   1;eor
       1443;2024101212;    3;  24;   2;eor
       1443;2024101218;    3;  16;   2;eor
       1443;2024101300;    3;  20;   4;eor
       1443;2024101306;    3;  20;   3;eor
       1443;2024101312;    3;   8;   1;eor
       1443;2024101318;    3;  12;   1;eor
       1443;2024101400;    3;  24;   1;eor
       1443;2024101406;    3;  28;   1;eor
       1443;2024101412;    3;  16;   1;eor
       1443;2024101418;    3;  16;   3;eor
       1443;2024101500;    3;  28;   1;eor
       1443;2024101506;    3;  32;   2;eor
       1443;2024101512;    3;  28;   2;eor
       1443;2024101518;    3;  32;   1;eor
       1443;2024101600;    3;  32;   1;eor
       1443;2024101606;    3;  32;   1;eor
       1443;2024101612;    3;   4;   2;eor
