STATIONS_ID;MESS_DATUM;QN_6;RS; RSF;SH_TAG;NSH_TAG;eor
       1443;20231125;    3;   2.5;   6;   0;-999;eor
       1443;20231126;    3;   0.0;   6;   0;-999;eor
       1443;20231127;    3;   7.4;   6;   0;-999;eor
       1443;20231128;    3;   0.5;   6;   0;-999;eor
       1443;20231129;    3;   0.0;   7;   0;-999;eor
       1443;20231130;    3;  14.5;   8;   0;-999;eor
       1443;20231201;    3;   3.0;   8;-999;-999;eor
       1443;20231202;    3;   1.3;   8;   0;-999;eor
       1443;20231203;    3;   0.0;   0;   1;-999;eor
       1443;20231204;    3;   1.2;   8;   1;-999;eor
       1443;20231205;    3;   4.7;   6;   0;-999;eor
       1443;20231206;    3;   0.9;   6;   0;-999;eor
       1443;20231207;    3;   2.5;   6;   0;-999;eor
       1443;20231208;    3;   1.8;   6;   0;-999;eor
       1443;20231209;    3;   5.1;   6;   0;-999;eor
       1443;20231210;    3;   0.0;   6;   0;-999;eor
       1443;20231211;    3;   0.6;   6;   0;-999;eor
       1443;20231212;    3;  21.1;   6;   0;-999;eor
       1443;20231213;    3;   9.6;   6;   0;-999;eor
       1443;20231214;    3;   5.7;   6;   0;-999;eor
       1443;20231215;    3;   0.0;   0;   0;-999;eor
       1443;20231216;    3;   0.0;   0;   0;-999;eor
       1443;20231217;    3;   0.0;   0;   0;-999;eor
       1443;20231218;    3;   0.0;   0;   0;-999;eor
       1443;20231219;    3;   6.0;   6;   0;-999;eor
       1443;20231220;    3;   0.1;   6;   0;-999;eor
       1443;20231221;    3;   3.9;   6;   0;-999;eor
       1443;20231222;    3;   4.6;   6;   0;-999;eor
       1443;20231223;    3;   0.0;   0;   0;-999;eor
       1443;20231224;    3;   0.0;   6;   0;-999;eor
       1443;20231225;    3;   0.0;   0;   0;-999;eor
       1443;20231226;    3;   0.0;   0;   0;-999;eor
       1443;20231227;    3;   0.0;   0;   0;-999;eor
       1443;20231228;    3;   2.1;   6;   0;-999;eor
       1443;20231229;    3;   0.0;   6;   0;-999;eor
       1443;20231230;    3;   0.0;   0;   0;-999;eor
       1443;20231231;    3;   1.3;   6;   0;-999;eor
       1443;20240101;    3;   0.1;   6;   0;-999;eor
       1443;20240102;    3;   0.6;   6;   0;-999;eor
       1443;20240103;    3;   3.3;   6;   0;-999;eor
       1443;20240104;    3;   0.0;   6;   0;-999;eor
       1443;20240105;    3;   0.8;   6;   0;-999;eor
       1443;20240106;    3;   2.8;   6;   0;-999;eor
       1443;20240107;    3;   1.3;   8;   0;-999;eor
       1443;20240108;    3;   0.0;   0;   0;-999;eor
       1443;20240109;    3;   1.9;   7;   0;-999;eor
       1443;20240110;    3;   0.0;   0;   2;-999;eor
       1443;20240111;    3;   0.0;   0;   1;-999;eor
       1443;20240112;    3;   0.2;   8;   1;-999;eor
       1443;20240113;    3;   0.0;   8;   1;-999;eor
       1443;20240114;    3;   0.0;   8;   1;-999;eor
       1443;20240115;    3;   0.1;   8;   1;-999;eor
       1443;20240116;    3;   1.7;   8;   1;-999;eor
       1443;20240117;    3;   5.3;   6;   0;-999;eor
       1443;20240118;    3;   7.9;   8;   0;-999;eor
       1443;20240119;    3;   0.0;   7;   1;-999;eor
       1443;20240120;    3;   0.0;   8;   0;-999;eor
       1443;20240121;    3;   0.0;   0;   0;-999;eor
       1443;20240122;    3;   6.9;   6;   0;-999;eor
       1443;20240123;    3;   0.6;   6;   0;-999;eor
       1443;20240124;    3;   5.4;   6;   0;-999;eor
       1443;20240125;    3;   1.0;   6;   0;-999;eor
       1443;20240126;    3;   2.6;   6;   0;-999;eor
       1443;20240127;    3;   0.0;   0;   0;-999;eor
       1443;20240128;    3;   0.0;   0;   0;-999;eor
       1443;20240129;    3;   0.0;   0;   0;-999;eor
       1443;20240130;    3;   0.0;   0;   0;-999;eor
       1443;20240131;    3;   0.0;   0;   0;-999;eor
       1443;20240201;    3;   4.4;   6;   0;-999;eor
       1443;20240202;    3;   0.0;   0;   0;-999;eor
       1443;20240203;    3;   0.0;   0;   0;-999;eor
       1443;20240204;    3;   0.0;   0;   0;-999;eor
       1443;20240205;    3;   0.0;   0;   0;-999;eor
       1443;20240206;    3;   0.0;   0;   0;-999;eor
       1443;20240207;    3;   2.4;   6;   0;-999;eor
       1443;20240208;    3;   4.2;   6;   0;-999;eor
       1443;20240209;    3;   1.7;   6;   0;-999;eor
       1443;20240210;    3;   2.6;   6;   0;-999;eor
       1443;20240211;    3;   0.5;   6;   0;-999;eor
       1443;20240212;    3;   0.0;   6;   0;-999;eor
       1443;20240213;    3;   0.0;   0;   0;-999;eor
       1443;20240214;    3;   0.0;   0;   0;-999;eor
       1443;20240215;    3;   0.0;   0;   0;-999;eor
       1443;20240216;    3;   2.4;   6;   0;-999;eor
       1443;20240217;    3;   0.4;   6;   0;-999;eor
       1443;20240218;    3;   9.7;   6;   0;-999;eor
       1443;20240219;    3;   3.8;   6;   0;-999;eor
       1443;20240220;    3;   0.0;   0;   0;-999;eor
       1443;20240221;    3;   2.1;   6;   0;-999;eor
       1443;20240222;    3;   4.3;   6;   0;-999;eor
       1443;20240223;    3;   1.4;   6;   0;-999;eor
       1443;20240224;    3;   0.3;   6;   0;-999;eor
       1443;20240225;    3;   3.8;   6;   0;-999;eor
       1443;20240226;    3;   0.1;   6;   0;-999;eor
       1443;20240227;    3;   0.0;   6;   0;-999;eor
       1443;20240228;    3;   0.0;   0;   0;-999;eor
       1443;20240229;    3;   0.0;   6;   0;-999;eor
       1443;20240301;    3;   0.0;   6;   0;-999;eor
       1443;20240302;    3;   0.0;   0;   0;-999;eor
       1443;20240303;    3;   0.0;   0;   0;-999;eor
       1443;20240304;    3;   0.0;   6;   0;-999;eor
       1443;20240305;    3;   2.9;   6;   0;-999;eor
       1443;20240306;    3;   7.9;   6;   0;-999;eor
       1443;20240307;    3;   0.0;   0;   0;-999;eor
       1443;20240308;    3;   0.0;   6;   0;-999;eor
       1443;20240309;    3;   0.0;   0;   0;-999;eor
       1443;20240310;    3;   7.1;   6;   0;-999;eor
       1443;20240311;    3;   1.8;   6;   0;-999;eor
       1443;20240312;    3;  13.4;   6;   0;-999;eor
       1443;20240313;    3;   5.4;   6;   0;-999;eor
       1443;20240314;    3;   0.0;   0;   0;-999;eor
       1443;20240315;    3;   8.4;   6;   0;-999;eor
       1443;20240316;    3;   5.6;   6;   0;-999;eor
       1443;20240317;    3;   1.9;   6;   0;-999;eor
       1443;20240318;    3;   8.2;   6;   0;-999;eor
       1443;20240319;    3;   0.0;   0;   0;-999;eor
       1443;20240320;    3;   2.7;   6;   0;-999;eor
       1443;20240321;    3;   0.2;   6;   0;-999;eor
       1443;20240322;    3;   0.0;   6;   0;-999;eor
       1443;20240323;    3;   3.3;   6;   0;-999;eor
       1443;20240324;    3;   2.1;   6;   0;-999;eor
       1443;20240325;    3;   0.0;   6;   0;-999;eor
       1443;20240326;    3;   0.0;   0;   0;-999;eor
       1443;20240327;    3;   0.8;   6;   0;-999;eor
       1443;20240328;    3;   6.0;   6;   0;-999;eor
       1443;20240329;    3;   0.9;   6;   0;-999;eor
       1443;20240330;    3;   3.7;   6;   0;-999;eor
       1443;20240331;    3;   5.2;   6;   0;-999;eor
       1443;20240401;    3;   0.2;   6;   0;-999;eor
       1443;20240402;    3;   0.0;   6;   0;-999;eor
       1443;20240403;    3;   1.2;   6;   0;-999;eor
       1443;20240404;    3;   1.3;   6;   0;-999;eor
       1443;20240405;    3;   0.0;   6;   0;-999;eor
       1443;20240406;    3;   0.0;   0;   0;-999;eor
       1443;20240407;    3;   0.0;   0;   0;-999;eor
       1443;20240408;    3;   0.0;   6;   0;-999;eor
       1443;20240409;    3;   3.3;   6;   0;-999;eor
       1443;20240410;    3;   0.0;   0;   0;-999;eor
       1443;20240411;    3;   0.0;   0;   0;-999;eor
       1443;20240412;    3;   0.0;   0;   0;-999;eor
       1443;20240413;    3;   0.0;   0;   0;-999;eor
       1443;20240414;    3;   0.1;   6;   0;-999;eor
       1443;20240415;    3;  14.0;   6;   0;-999;eor
       1443;20240416;    3;   8.8;   6;   0;-999;eor
       1443;20240417;    3;  14.7;   6;   0;-999;eor
       1443;20240418;    3;   0.7;   6;   0;-999;eor
       1443;20240419;    3;  11.0;   6;   0;-999;eor
       1443;20240420;    3;   6.1;   6;   0;-999;eor
       1443;20240421;    3;   4.9;   6;   0;-999;eor
       1443;20240422;    3;   0.0;   0;   0;-999;eor
       1443;20240423;    3;   0.0;   0;   0;-999;eor
       1443;20240424;    3;   1.8;   6;   0;-999;eor
       1443;20240425;    3;   1.2;   6;   0;-999;eor
       1443;20240426;    3;   2.4;   6;   0;-999;eor
       1443;20240427;    3;   0.0;   0;   0;-999;eor
       1443;20240428;    3;   0.0;   6;   0;-999;eor
       1443;20240429;    3;   0.0;   6;   0;-999;eor
       1443;20240430;    3;   0.0;   0;   0;-999;eor
       1443;20240501;    3;   0.0;   0;   0;-999;eor
       1443;20240502;    3;   5.6;   6;   0;-999;eor
       1443;20240503;    3;   0.0;   6;   0;-999;eor
       1443;20240504;    3;   2.3;   6;   0;-999;eor
       1443;20240505;    3;   9.2;   6;   0;-999;eor
       1443;20240506;    3;   5.3;   6;   0;-999;eor
       1443;20240507;    3;   0.3;   6;   0;-999;eor
       1443;20240508;    3;   0.0;   0;   0;-999;eor
       1443;20240509;    3;   0.0;   0;   0;-999;eor
       1443;20240510;    3;   0.0;   0;   0;-999;eor
       1443;20240511;    3;   0.0;   0;   0;-999;eor
       1443;20240512;    3;   0.3;   6;   0;-999;eor
       1443;20240513;    3;   0.0;   6;   0;-999;eor
       1443;20240514;    3;   2.3;   6;   0;-999;eor
       1443;20240515;    3;   8.0;   6;   0;-999;eor
       1443;20240516;    3;  41.1;   6;   0;-999;eor
       1443;20240517;    3;   8.3;   6;   0;-999;eor
       1443;20240518;    3;   6.5;   6;   0;-999;eor
       1443;20240519;    3;   0.0;   0;   0;-999;eor
       1443;20240520;    3;  15.3;   6;   0;-999;eor
       1443;20240521;    3;   5.2;   6;   0;-999;eor
       1443;20240522;    3;   0.1;   6;   0;-999;eor
       1443;20240523;    3;   0.5;   6;   0;-999;eor
       1443;20240524;    3;   8.1;   6;   0;-999;eor
       1443;20240525;    3;   0.5;   6;   0;-999;eor
       1443;20240526;    3;   2.6;   6;   0;-999;eor
       1443;20240527;    3;   0.0;   6;   0;-999;eor
       1443;20240528;    3;   0.0;   6;   0;-999;eor
       1443;20240529;    3;   5.9;   6;   0;-999;eor
       1443;20240530;    3;  12.3;   6;   0;-999;eor
       1443;20240531;    3;  16.3;   6;   0;-999;eor
       1443;20240601;    3;   7.0;   6;   0;-999;eor
       1443;20240602;    3;  23.5;   6;   0;-999;eor
       1443;20240603;    3;   0.0;   6;   0;-999;eor
       1443;20240604;    3;   0.0;   0;   0;-999;eor
       1443;20240605;    3;   0.0;   0;   0;-999;eor
       1443;20240606;    3;   1.1;   6;   0;-999;eor
       1443;20240607;    3;   0.0;   0;   0;-999;eor
       1443;20240608;    3;   6.2;   6;   0;-999;eor
       1443;20240609;    3;   1.8;   6;   0;-999;eor
       1443;20240610;    3;   0.9;   6;   0;-999;eor
       1443;20240611;    3;   0.0;   0;   0;-999;eor
       1443;20240612;    3;   0.0;   6;   0;-999;eor
       1443;20240613;    3;   0.0;   6;   0;-999;eor
       1443;20240614;    3;  19.1;   6;   0;-999;eor
       1443;20240615;    3;   0.0;   6;   0;-999;eor
       1443;20240616;    3;   0.2;   6;   0;-999;eor
       1443;20240617;    3;   0.9;   6;   0;-999;eor
       1443;20240618;    3;   8.1;   6;   0;-999;eor
       1443;20240619;    3;   0.0;   0;   0;-999;eor
       1443;20240620;    3;   1.3;   6;   0;-999;eor
       1443;20240621;    3;   1.9;   6;   0;-999;eor
       1443;20240622;    3;  14.5;   6;   0;-999;eor
       1443;20240623;    3;   0.0;   6;   0;-999;eor
       1443;20240624;    3;   0.0;   0;   0;-999;eor
       1443;20240625;    3;   0.0;   0;   0;-999;eor
       1443;20240626;    3;   0.0;   6;   0;-999;eor
       1443;20240627;    3;   4.8;   6;   0;-999;eor
       1443;20240628;    3;   0.0;   6;   0;-999;eor
       1443;20240629;    3;   7.8;   6;   0;-999;eor
       1443;20240630;    3;   8.1;   6;   0;-999;eor
       1443;20240701;    3;   7.1;   6;   0;-999;eor
       1443;20240702;    3;   3.9;   6;   0;-999;eor
       1443;20240703;    3;  14.0;   6;   0;-999;eor
       1443;20240704;    3;   0.2;   6;   0;-999;eor
       1443;20240705;    3;   0.0;   0;   0;-999;eor
       1443;20240706;    3;   9.8;   6;   0;-999;eor
       1443;20240707;    3;   0.0;   0;   0;-999;eor
       1443;20240708;    3;   0.0;   0;   0;-999;eor
       1443;20240709;    3;   0.4;   6;   0;-999;eor
       1443;20240710;    3;   3.9;   6;   0;-999;eor
       1443;20240711;    3;   0.5;   6;   0;-999;eor
       1443;20240712;    3;   4.7;   6;   0;-999;eor
       1443;20240713;    3;   0.0;   0;   0;-999;eor
       1443;20240714;    3;   0.0;   0;   0;-999;eor
       1443;20240715;    3;   7.9;   6;   0;-999;eor
       1443;20240716;    3;   0.0;   0;   0;-999;eor
       1443;20240717;    3;   0.0;   0;   0;-999;eor
       1443;20240718;    3;   0.0;   0;   0;-999;eor
       1443;20240719;    3;   0.0;   0;   0;-999;eor
       1443;20240720;    3;   0.3;   6;   0;-999;eor
       1443;20240721;    3;   0.6;   6;   0;-999;eor
       1443;20240722;    3;   0.2;   6;   0;-999;eor
       1443;20240723;    3;   3.5;   6;   0;-999;eor
       1443;20240724;    3;   0.0;   0;   0;-999;eor
       1443;20240725;    3;   0.0;   0;   0;-999;eor
       1443;20240726;    3;   0.0;   6;   0;-999;eor
       1443;20240727;    3;  16.3;   6;   0;-999;eor
       1443;20240728;    3;   0.2;   6;   0;-999;eor
       1443;20240729;    3;   0.0;   0;   0;-999;eor
       1443;20240730;    3;   0.0;   0;   0;-999;eor
       1443;20240731;    3;   4.4;   6;   0;-999;eor
       1443;20240801;    3;  14.2;   6;   0;-999;eor
       1443;20240802;    3;  11.6;   6;   0;-999;eor
       1443;20240803;    3;   0.0;   6;   0;-999;eor
       1443;20240804;    3;   0.0;   0;   0;-999;eor
       1443;20240805;    3;   0.0;   0;   0;-999;eor
       1443;20240806;    3;   8.1;   6;   0;-999;eor
       1443;20240807;    3;   5.9;   6;   0;-999;eor
       1443;20240808;    3;   0.0;   0;   0;-999;eor
       1443;20240809;    3;   0.0;   0;   0;-999;eor
       1443;20240810;    3;   0.0;   0;   0;-999;eor
       1443;20240811;    3;   0.1;   6;   0;-999;eor
       1443;20240812;    3;   0.4;   6;   0;-999;eor
       1443;20240813;    3;   0.0;   6;   0;-999;eor
       1443;20240814;    3;   1.5;   4;   0;-999;eor
       1443;20240815;    3;   0.0;   0;   0;-999;eor
       1443;20240816;    3;   0.0;   0;   0;-999;eor
       1443;20240817;    3;   2.1;   6;   0;-999;eor
       1443;20240818;    3;   4.7;   6;   0;-999;eor
       1443;20240819;    3;   0.0;   4;   0;-999;eor
       1443;20240820;    3;   0.7;   6;   0;-999;eor
       1443;20240821;    3;   0.0;   0;   0;-999;eor
       1443;20240822;    3;   0.0;   0;   0;-999;eor
       1443;20240823;    3;   0.0;   0;   0;-999;eor
       1443;20240824;    3;  23.3;   6;   0;-999;eor
       1443;20240825;    3;   0.0;   0;   0;-999;eor
       1443;20240826;    3;   0.0;   0;   0;-999;eor
       1443;20240827;    3;   0.0;   0;   0;-999;eor
       1443;20240828;    3;   0.0;   0;   0;-999;eor
       1443;20240829;    3;   0.0;   0;   0;-999;eor
       1443;20240830;    3;   0.0;   0;   0;-999;eor
       1443;20240831;    3;   0.0;   0;   0;-999;eor
       1443;20240901;    3;  26.7;   6;   0;-999;eor
       1443;20240902;    3;   0.0;   6;   0;-999;eor
       1443;20240903;    3;   0.1;   6;   0;-999;eor
       1443;20240904;    3;   7.9;   6;   0;-999;eor
       1443;20240905;    3;  16.2;   6;   0;-999;eor
       1443;20240906;    3;   0.0;   0;   0;-999;eor
       1443;20240907;    3;   0.0;   0;   0;-999;eor
       1443;20240908;    3;   1.6;   6;   0;-999;eor
       1443;20240909;    3;   3.7;   6;   0;-999;eor
       1443;20240910;    3;   0.2;   6;   0;-999;eor
       1443;20240911;    3;  18.6;   6;   0;-999;eor
       1443;20240912;    3;   1.3;   6;   0;-999;eor
       1443;20240913;    3;   6.0;   6;   0;-999;eor
       1443;20240914;    3;   0.0;   0;   0;-999;eor
       1443;20240915;    3;   0.0;   0;   0;-999;eor
       1443;20240916;    3;   2.0;   6;   0;-999;eor
       1443;20240917;    3;   0.0;   6;   0;-999;eor
       1443;20240918;    3;   0.0;   0;   0;-999;eor
       1443;20240919;    3;   0.0;   0;   0;-999;eor
       1443;20240920;    3;   0.0;   0;   0;-999;eor
       1443;20240921;    3;   0.0;   0;   0;-999;eor
       1443;20240922;    3;   0.0;   6;   0;-999;eor
       1443;20240923;    3;   6.6;   6;   0;-999;eor
       1443;20240924;    3;   0.4;   6;   0;-999;eor
       1443;20240925;    3;   1.5;   6;   0;-999;eor
       1443;20240926;    3;  25.2;   6;   0;-999;eor
       1443;20240927;    3;   6.6;   6;   0;-999;eor
       1443;20240928;    3;   4.8;   6;   0;-999;eor
       1443;20240929;    3;   0.2;   6;   0;-999;eor
       1443;20240930;    3;   0.0;   6;   0;-999;eor
       1443;20241001;    3;  30.9;   6;   0;-999;eor
       1443;20241002;    3;   0.4;   6;   0;-999;eor
       1443;20241003;    3;   0.8;   6;   0;-999;eor
       1443;20241004;    3;   0.5;   6;   0;-999;eor
       1443;20241005;    3;   0.0;   0;   0;-999;eor
       1443;20241006;    3;   3.0;   6;   0;-999;eor
       1443;20241007;    3;  18.7;   6;   0;-999;eor
       1443;20241008;    3;  10.9;   6;   0;-999;eor
       1443;20241009;    3;   1.3;   6;   0;-999;eor
       1443;20241010;    3;   5.7;   6;   0;-999;eor
       1443;20241011;    3;   0.5;   6;   0;-999;eor
       1443;20241012;    3;   1.8;   6;   0;-999;eor
       1443;20241013;    3;   0.6;   6;   0;-999;eor
       1443;20241014;    3;   0.0;   6;   0;-999;eor
       1443;20241015;    3;   3.1;   6;   0;-999;eor
       1443;20241016;    3;   0.2;   6;   0;-999;eor
       1443;20241017;    3;   0.0;   6;   0;-999;eor
       1443;20241018;    3;   0.0;   0;   0;-999;eor
       1443;20241019;    3;   0.0;   0;   0;-999;eor
       1443;20241020;    3;   0.0;   0;   0;-999;eor
       1443;20241021;    3;   0.0;   6;   0;-999;eor
       1443;20241022;    3;   2.3;   6;   0;-999;eor
       1443;20241023;    3;   0.0;   6;   0;-999;eor
       1443;20241024;    3;   1.5;   6;   0;-999;eor
       1443;20241025;    3;   0.0;   0;   0;-999;eor
       1443;20241026;    3;   0.0;   0;   0;-999;eor
       1443;20241027;    3;   0.0;   6;   0;-999;eor
       1443;20241028;    3;   0.0;   0;   0;-999;eor
       1443;20241029;    3;   0.0;   0;   0;-999;eor
       1443;20241030;    3;   0.3;   6;   0;-999;eor
       1443;20241031;    3;   0.0;   6;   0;-999;eor
       1443;20241101;    3;   0.1;   4;   0;-999;eor
       1443;20241102;    3;   0.1;   6;   0;-999;eor
       1443;20241103;    3;   0.0;   0;   0;-999;eor
       1443;20241104;    3;   0.0;   0;   0;-999;eor
       1443;20241105;    3;   0.0;   0;   0;-999;eor
       1443;20241106;    3;   0.1;   4;   0;-999;eor
       1443;20241107;    3;   0.1;   4;   0;-999;eor
       1443;20241108;    3;   0.0;   0;   0;-999;eor
       1443;20241109;    3;   0.0;   0;   0;-999;eor
       1443;20241110;    3;   0.0;   0;   0;-999;eor
       1443;20241111;    3;   8.5;   6;   0;-999;eor
       1443;20241112;    3;   0.0;   0;   0;-999;eor
       1443;20241113;    3;   0.0;   6;   0;-999;eor
       1443;20241114;    3;   0.0;   6;   0;-999;eor
       1443;20241115;    3;   0.0;   0;   0;-999;eor
       1443;20241116;    3;   0.0;   0;   0;-999;eor
       1443;20241117;    3;   0.1;   6;   0;-999;eor
       1443;20241118;    3;   0.7;   6;   0;-999;eor
       1443;20241119;    3;  16.0;   6;   0;-999;eor
       1443;20241120;    3;   0.0;   0;   0;-999;eor
       1443;20241121;    3;   7.8;   8;   0;-999;eor
       1443;20241122;    3;   0.1;   8;  10;-999;eor
       1443;20241123;    3;   0.0;   6;   2;-999;eor
       1443;20241124;    1;   0.2;   6;   0;-999;eor
       1443;20241125;    1;   8.4;   6;   0;-999;eor
       1443;20241126;    1;   0.0;   6;   0;-999;eor
       1443;20241127;    1;   5.2;   6;   0;-999;eor
       1443;20241128;    1;   6.9;   6;   0;-999;eor
       1443;20241129;    1;   0.0;   8;   0;-999;eor
       1443;20241130;    1;   0.4;   8;   0;-999;eor
       1443;20241201;    1;   0.7;   6;   0;-999;eor
       1443;20241202;    1;   8.8;   6;   0;-999;eor
       1443;20241203;    1;   3.4;   6;   0;-999;eor
       1443;20241204;    1;   0.0;   6;   0;-999;eor
       1443;20241205;    1;   8.0;   6;   0;-999;eor
       1443;20241206;    1;   0.0;   6;   0;-999;eor
       1443;20241207;    1;   6.1;   6;   0;-999;eor
       1443;20241208;    1;   0.5;   6;   0;-999;eor
       1443;20241209;    1;   0.5;   6;   0;-999;eor
       1443;20241210;    1;   0.0;   6;   0;-999;eor
